timestamp,rollspeed,pitchspeed,yawspeed,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
920100164,-0.296645,0.171875,0.0333799,0.842931,-0.0122569,0.0168639,-0.537618,0.870776,-0.0397471,-0.0356996,-0.488769,1
920132082,-0.455232,0.116327,0.0368019,0.84291,-0.0114493,0.0176611,-0.537643,0.870776,-0.0397471,-0.0356996,-0.488769,1
920164118,-0.333396,0.0133022,0.00860544,0.842753,-0.0113443,0.0185296,-0.537863,0.870776,-0.0397471,-0.0356996,-0.488769,1
920196089,0.0732826,-0.128305,0.00805941,0.842627,-0.0109776,0.0196299,-0.538027,0.870776,-0.0397471,-0.0356996,-0.488769,1
920228154,0.450011,0.0284348,-0.131797,0.842325,-0.0102816,0.0213844,-0.538447,0.870776,-0.0397471,-0.0356996,-0.488769,1
920260107,0.183284,0.22241,-0.0548627,0.842131,-0.00997552,0.020881,-0.538777,0.870776,-0.0397471,-0.0356996,-0.488769,1
920292899,0.0171038,0.148714,0.00875672,0.841785,-0.00957552,0.0191399,-0.539388,0.870776,-0.0397471,-0.0356996,-0.488769,1
920324886,-0.397034,-0.32006,0.0884294,0.841631,-0.00843527,0.0161344,-0.539746,0.870776,-0.0397471,-0.0356996,-0.488769,1
920356904,0.0786224,-0.348148,0.031173,0.841711,-0.00692101,0.0115998,-0.53976,0.870776,-0.0397471,-0.0356996,-0.488769,1
920384940,-0.382102,-0.168079,-0.0279009,0.841699,-0.00736785,0.00946411,-0.539814,0.870776,-0.0397471,-0.0356996,-0.488769,1
920416979,-0.108409,-0.26327,-0.0802846,0.841624,-0.00935675,0.00723322,-0.539935,0.870776,-0.0397471,-0.0356996,-0.488769,1
920449073,-0.16758,-0.457939,0.0500684,0.841679,-0.0131832,0.00558297,-0.539788,0.870776,-0.0397471,-0.0356996,-0.488769,1
920480877,-0.212966,-0.155706,-0.0341523,0.841289,-0.0163137,0.00612727,-0.540305,0.870776,-0.0397471,-0.0356996,-0.488769,1
920512936,-0.24911,-0.113631,0.000814631,0.841021,-0.0177653,0.00593293,-0.540678,0.870776,-0.0397471,-0.0356996,-0.488769,1
920544932,-0.201243,-0.044778,0.0715912,0.840729,-0.0186232,0.00475581,-0.541114,0.870776,-0.0397471,-0.0356996,-0.488769,1
920577012,-0.23371,0.0147991,0.0838864,0.840479,-0.0173303,0.00315177,-0.541558,0.870776,-0.0397471,-0.0356996,-0.488769,1
920608875,-0.0279574,0.026283,0.0412408,0.840319,-0.0153502,0.00169998,-0.541872,0.870776,-0.0397471,-0.0356996,-0.488769,1
920637778,0.518733,-0.0997087,-0.00743542,0.840245,-0.0140497,-0.000482026,-0.542024,0.870776,-0.0397471,-0.0356996,-0.488769,1
920669657,0.150043,-0.252499,-0.0413198,0.84009,-0.0140695,-0.00150189,-0.542263,0.870776,-0.0397471,-0.0356996,-0.488769,1
920701708,-0.0620686,-0.11315,0.0546853,0.839994,-0.0143565,-0.00118807,-0.542404,0.870776,-0.0397471,-0.0356996,-0.488769,1
920733707,-0.447149,0.0951349,0.0195509,0.839813,-0.0138826,9.90522e-05,-0.542698,0.870776,-0.0397471,-0.0356996,-0.488769,1
920765762,-0.177915,-0.0238028,0.0379611,0.839743,-0.0119716,-0.000134368,-0.542853,0.870776,-0.0397471,-0.0356996,-0.488769,1
920797797,-0.402467,0.0323544,0.0830288,0.8398,-0.0103848,-0.00136037,-0.542795,0.870776,-0.0397471,-0.0356996,-0.488769,1
920829717,-0.115655,0.0684999,0.116786,0.839884,-0.007744,-0.00196833,-0.542708,0.870776,-0.0397471,-0.0356996,-0.488769,1
920861723,-0.138792,0.308868,0.0382796,0.839755,-0.00591726,-0.000834258,-0.542932,0.870776,-0.0397471,-0.0356996,-0.488769,1
920893774,-0.552551,-0.0675329,0.0249674,0.839608,-0.00637835,0.00188079,-0.543152,0.870776,-0.0397471,-0.0356996,-0.488769,1
920925691,-0.239731,-0.116032,0.0317689,0.839492,-0.00696356,0.00287462,-0.543319,0.870776,-0.0397471,-0.0356996,-0.488769,1
920958510,0.099057,-0.118748,-0.013116,0.839364,-0.00662053,0.00103588,-0.543529,0.870776,-0.0397471,-0.0356996,-0.488769,1
920990565,-0.372665,-0.148836,0.0710323,0.83944,-0.00520664,-0.00114175,-0.543427,0.870776,-0.0397471,-0.0356996,-0.488769,1
921018561,0.086696,0.185851,0.0742178,0.839504,-0.00261494,-0.00198387,-0.543344,0.870776,-0.0397471,-0.0356996,-0.488769,1
921050496,-0.0886682,0.0944891,0.0815278,0.839503,-0.00175915,-0.00160021,-0.54335,0.870776,-0.0397471,-0.0356996,-0.488769,1
921082585,-0.523729,0.16787,-0.016829,0.839338,-0.00305374,0.000526401,-0.5436,0.870776,-0.0397471,-0.0356996,-0.488769,1
921114555,-0.644108,-0.10523,-0.00582897,0.839251,-0.00508153,0.00300527,-0.543713,0.870776,-0.0397471,-0.0356996,-0.488769,1
921146698,-0.00402134,0.0952399,-0.0944821,0.839013,-0.00461819,0.00569338,-0.544063,0.870776,-0.0397471,-0.0356996,-0.488769,1
921178521,0.107976,0.113099,-0.0575643,0.838719,-0.00413334,0.00832569,-0.544485,0.870776,-0.0397471,-0.0356996,-0.488769,1
921210518,0.370437,0.29419,-0.0557576,0.838487,-0.00325837,0.0101897,-0.544817,0.870776,-0.0397471,-0.0356996,-0.488769,1
921242551,-0.359458,0.0286757,0.100067,0.838542,-0.00302157,0.0109802,-0.544718,0.870776,-0.0397471,-0.0356996,-0.488769,1
921271324,0.258788,0.156927,0.105074,0.838632,-0.00123801,0.0111168,-0.544583,0.870776,-0.0397471,-0.0356996,-0.488769,1
921303364,-0.118206,-0.00643002,0.0342542,0.838761,-0.000789133,0.0102342,-0.544403,0.870776,-0.0397471,-0.0356996,-0.488769,1
921335610,0.317634,-0.213136,-0.0428138,0.838665,-0.00179377,0.0083804,-0.54458,0.870776,-0.0397471,-0.0356996,-0.488769,1
921367399,-0.322954,-0.21542,0.0795113,0.838558,-0.00520865,0.00659398,-0.544747,0.870776,-0.0397471,-0.0356996,-0.488769,1
921399366,-0.0757631,-0.31838,-0.0547499,0.838366,-0.00835785,0.00292002,-0.545036,0.870776,-0.0397471,-0.0356996,-0.488769,1
921431345,0.384006,-0.151784,-0.142253,0.837987,-0.00949211,0.000536776,-0.545608,0.870776,-0.0397471,-0.0356996,-0.488769,1
921459328,0.118322,-0.257719,-0.0104783,0.837863,-0.00979666,-0.000815476,-0.545791,0.870776,-0.0397471,-0.0356996,-0.488769,1
921491346,-0.0202499,0.0370761,0.000295953,0.837489,-0.00883143,-0.00220262,-0.546378,0.870776,-0.0397471,-0.0356996,-0.488769,1
921523254,-0.248118,-0.239018,-0.0334456,0.837179,-0.0105003,-0.00384854,-0.546815,0.870776,-0.0397471,-0.0356996,-0.488769,1
921556145,0.262982,-0.202059,-0.159055,0.836677,-0.0133309,-0.00620641,-0.5475,0.870776,-0.0397471,-0.0356996,-0.488769,1
921588118,0.139558,0.146836,-0.00485336,0.836333,-0.0148625,-0.00770434,-0.547966,0.870776,-0.0397471,-0.0356996,-0.488769,1
921620211,0.106589,-0.158739,-0.087138,0.83611,-0.0131659,-0.0112337,-0.548289,0.870776,-0.0397471,-0.0356996,-0.488769,1
921648108,0.0534207,-0.259369,0.00204126,0.835927,-0.0104091,-0.0142735,-0.548556,0.870776,-0.0397471,-0.0356996,-0.488769,1
921680180,0.25274,-0.116127,-0.0104388,0.835596,-0.00880376,-0.0182102,-0.548972,0.870776,-0.0397471,-0.0356996,-0.488769,1
921712100,-0.242615,-0.298821,-0.00157403,0.835448,-0.0101931,-0.0213924,-0.549059,0.870776,-0.0397471,-0.0356996,-0.488769,1
921744141,0.30354,-0.158791,-0.0919596,0.835359,-0.0111903,-0.0245081,-0.549044,0.870776,-0.0397471,-0.0356996,-0.488769,1
921776099,0.2314,0.231787,-0.0722296,0.835413,-0.0108039,-0.0252107,-0.548938,0.870776,-0.0397471,-0.0356996,-0.488769,1
921808252,-0.103307,0.319274,0.0659884,0.835513,-0.00810623,-0.0229195,-0.548932,0.870776,-0.0397471,-0.0356996,-0.488769,1
921840091,-0.0491959,0.276884,-0.0013044,0.835517,-0.00379466,-0.0198684,-0.549093,0.870776,-0.0397471,-0.0356996,-0.488769,1
921868167,-0.185793,0.178015,0.0522013,0.835563,-0.00067704,-0.0169019,-0.549135,0.870776,-0.0397471,-0.0356996,-0.488769,1
921900876,-0.269143,-0.263439,0.010615,0.835468,-0.000558712,-0.0151125,-0.549331,0.870776,-0.0397471,-0.0356996,-0.488769,1
921932849,0.217281,0.0267823,-0.0029013,0.835359,0.000153083,-0.012849,-0.549554,0.870776,-0.0397471,-0.0356996,-0.488769,1
921964922,0.283113,0.208588,-0.0498823,0.835379,0.00159764,-0.013195,-0.549514,0.870776,-0.0397471,-0.0356996,-0.488769,1
921996893,-0.0838986,0.00212781,0.0459736,0.835295,0.00339904,-0.0148325,-0.549591,0.870776,-0.0397471,-0.0356996,-0.488769,1
922028988,-0.26842,-0.173623,0.0315868,0.8354,0.00610589,-0.0169648,-0.549347,0.870776,-0.0397471,-0.0356996,-0.488769,1
922060897,0.207486,-0.0156869,-0.094635,0.835407,0.00751482,-0.0170631,-0.549316,0.870776,-0.0397471,-0.0356996,-0.488769,1
922092956,0.122941,-0.168966,-0.0656598,0.83537,0.00560539,-0.016404,-0.549414,0.870776,-0.0397471,-0.0356996,-0.488769,1
922120953,-0.192697,-0.139305,0.0658034,0.835414,0.00328996,-0.0147508,-0.549414,0.870776,-0.0397471,-0.0356996,-0.488769,1
922152897,-0.176442,-0.271675,-0.0831465,0.835225,0.0013903,-0.0147201,-0.54971,0.870776,-0.0397471,-0.0356996,-0.488769,1
922184941,0.440159,-0.128955,-0.0128159,0.835289,0.00158414,-0.0164143,-0.549564,0.870776,-0.0397471,-0.0356996,-0.488769,1
922217777,-0.0737914,-0.17703,0.00284342,0.835399,0.00348666,-0.0190896,-0.549301,0.870776,-0.0397471,-0.0356996,-0.488769,1
922249706,-0.19564,-0.370817,0.0489706,0.835735,0.00396963,-0.0207907,-0.548725,0.870776,-0.0397471,-0.0356996,-0.488769,1
922281742,0.417582,-0.0996843,-0.0488522,0.835907,0.002577,-0.0212918,-0.548453,0.870776,-0.0397471,-0.0356996,-0.488769,1
922309678,-0.3024,-0.165229,0.0729239,0.836074,-0.00136421,-0.0214671,-0.548195,0.870776,-0.0397471,-0.0356996,-0.488769,1
922341724,-0.437298,0.131595,0.0266692,0.836039,-0.00449035,-0.0216841,-0.548223,0.870776,-0.0397471,-0.0356996,-0.488769,1
922373699,0.216426,-0.104942,-0.0122006,0.836152,-0.00451857,-0.0217024,-0.548049,0.870776,-0.0397471,-0.0356996,-0.488769,1
922405694,0.363436,0.236401,-0.0197834,0.836343,-0.00291659,-0.0215563,-0.547774,0.870776,-0.0397471,-0.0356996,-0.488769,1
922437678,0.0532288,-0.0463431,-0.00941096,0.836474,-0.00318507,-0.0220516,-0.547553,0.870776,-0.0397471,-0.0356996,-0.488769,1
922469817,0.324035,-0.0898857,-0.00326649,0.836592,-0.00391821,-0.0231998,-0.547322,0.870776,-0.0397471,-0.0356996,-0.488769,1
922501706,0.292338,-0.107045,-0.0203366,0.836775,-0.00553279,-0.0242378,-0.546982,0.870776,-0.0397471,-0.0356996,-0.488769,1
922533810,-0.0820952,-0.042137,0.013395,0.836958,-0.00555545,-0.0246936,-0.546681,0.870776,-0.0397471,-0.0356996,-0.488769,1
922562529,0.346217,0.341489,0.0134032,0.837073,-0.00407951,-0.0254331,-0.546484,0.870776,-0.0397471,-0.0356996,-0.488769,1
922594702,0.281429,0.0786733,-0.11184,0.837201,-0.00404825,-0.0252839,-0.546296,0.870776,-0.0397471,-0.0356996,-0.488769,1
922626598,0.0306372,-0.0455708,0.0354909,0.837596,-0.00436067,-0.0237849,-0.545755,0.870776,-0.0397471,-0.0356996,-0.488769,1
922658621,0.00264088,-0.160682,-0.00985621,0.837691,-0.00527276,-0.0226363,-0.54565,0.870776,-0.0397471,-0.0356996,-0.488769,1
922690611,0.239968,0.064114,-0.0235465,0.837865,-0.00613545,-0.021206,-0.545431,0.870776,-0.0397471,-0.0356996,-0.488769,1
922722683,-0.186589,-0.0628421,-0.0500686,0.837946,-0.00730979,-0.0205885,-0.545316,0.870776,-0.0397471,-0.0356996,-0.488769,1
922754491,-0.0471895,-0.133732,0.0722178,0.83815,-0.00718536,-0.0201234,-0.545021,0.870776,-0.0397471,-0.0356996,-0.488769,1
922782639,-0.0802522,0.109259,0.0560506,0.838206,-0.00608132,-0.0199096,-0.544956,0.870776,-0.0397471,-0.0356996,-0.488769,1
922814516,-0.1775,0.073216,0.0535657,0.838294,-0.00548936,-0.0186702,-0.544872,0.870776,-0.0397471,-0.0356996,-0.488769,1
922846632,-0.0789727,0.117237,-0.00321704,0.838211,-0.00507895,-0.0172743,-0.545048,0.870776,-0.0397471,-0.0356996,-0.488769,1
922879343,-0.443205,0.0741346,0.0581275,0.838091,-0.00607498,-0.0153412,-0.545281,0.870776,-0.0397471,-0.0356996,-0.488769,1
922911283,-0.0725519,-0.033105,-0.0325584,0.838027,-0.00624305,-0.0139931,-0.545414,0.870776,-0.0397471,-0.0356996,-0.488769,1
922943301,-0.0986215,0.108075,-0.00226604,0.837939,-0.00536525,-0.0135623,-0.545569,0.870776,-0.0397471,-0.0356996,-0.488769,1
922971329,-0.0950369,0.0787311,-0.00438742,0.837779,-0.00361805,-0.0136076,-0.545828,0.870776,-0.0397471,-0.0356996,-0.488769,1
923003322,0.107819,-0.0596217,-0.0291586,0.837654,-0.00153533,-0.0145633,-0.546005,0.870776,-0.0397471,-0.0356996,-0.488769,1
923035312,0.383891,0.0183647,-0.0721749,0.837473,0.00026711,-0.0161323,-0.546241,0.870776,-0.0397471,-0.0356996,-0.488769,1
923067400,-0.0680351,0.0270352,0.0633459,0.8374,9.07397e-05,-0.016634,-0.546338,0.870776,-0.0397471,-0.0356996,-0.488769,1
923099333,-0.21046,0.068915,-0.00766571,0.837322,-0.000363269,-0.0159826,-0.546476,0.870776,-0.0397471,-0.0356996,-0.488769,1
923132096,-0.0793121,0.0628926,-0.0179211,0.83719,4.92471e-05,-0.0141479,-0.54673,0.870776,-0.0397471,-0.0356996,-0.488769,1
923164058,0.110717,0.0876058,-0.0142817,0.837012,0.0012093,-0.012395,-0.547042,0.870776,-0.0397471,-0.0356996,-0.488769,1
923196115,0.0801693,-0.0571903,-0.0641911,0.836816,0.00212813,-0.0112486,-0.547364,0.870776,-0.0397471,-0.0356996,-0.488769,1
923228139,0.0928961,0.139361,0.0567631,0.836806,0.00292469,-0.0110879,-0.547379,0.870776,-0.0397471,-0.0356996,-0.488769,1
923260055,-0.228602,-0.176121,0.0186071,0.836801,0.00262308,-0.0121769,-0.547366,0.870776,-0.0397471,-0.0356996,-0.488769,1
923292110,0.0933355,-0.0528473,-0.0487271,0.836781,0.00254286,-0.0137176,-0.54736,0.870776,-0.0397471,-0.0356996,-0.488769,1
923324150,-0.0347334,0.0726305,0.0249672,0.836832,0.00160447,-0.0136171,-0.547288,0.870776,-0.0397471,-0.0356996,-0.488769,1
923356167,0.0127735,0.139468,-0.0382397,0.836693,0.000806836,-0.0124721,-0.547529,0.870776,-0.0397471,-0.0356996,-0.488769,1
923388094,-0.253614,0.204528,0.0137486,0.836659,0.00010362,-0.00975878,-0.547637,0.870776,-0.0397471,-0.0356996,-0.488769,1
923420174,-0.133072,0.0163898,-0.0022197,0.836671,-0.000199505,-0.00777404,-0.54765,0.870776,-0.0397471,-0.0356996,-0.488769,1
923452135,0.15571,0.0218896,-0.0605398,0.83651,-0.000187428,-0.00727904,-0.547904,0.870776,-0.0397471,-0.0356996,-0.488769,1
923484145,-0.0701314,0.00255261,0.0696994,0.836511,-0.00104271,-0.00746097,-0.547899,0.870776,-0.0397471,-0.0356996,-0.488769,1
923516912,-0.0853876,0.0328317,-0.0316035,0.836485,-0.00136844,-0.00772072,-0.547934,0.870776,-0.0397471,-0.0356996,-0.488769,1
923548873,-0.0664877,0.0402794,0.0199149,0.836371,-0.000575597,-0.0073496,-0.548114,0.870776,-0.0397471,-0.0356996,-0.488769,1
923576874,-0.101752,0.128754,-0.0120718,0.836221,0.000486262,-0.00580162,-0.548362,0.870776,-0.0397471,-0.0356996,-0.488769,1
923608898,-0.0168444,0.0694525,-0.0197689,0.836096,0.00106001,-0.00400161,-0.548568,0.870776,-0.0397471,-0.0356996,-0.488769,1
923640936,0.0256493,-0.00993648,0.0281063,0.836039,0.000737668,-0.00375185,-0.548657,0.870776,-0.0397471,-0.0356996,-0.488769,1
923672970,-0.140489,-0.170558,-0.0308836,0.835953,-0.000566102,-0.00475061,-0.548781,0.870776,-0.0397471,-0.0356996,-0.488769,1
923704922,0.272985,0.0203745,-0.0186359,0.835909,-0.000579447,-0.00598594,-0.548835,0.870776,-0.0397471,-0.0356996,-0.488769,1
923736921,-0.0458373,0.0800898,0.00370367,0.835894,-0.000582452,-0.0067227,-0.548849,0.870776,-0.0397471,-0.0356996,-0.488769,1
923768901,-0.119017,-0.109701,0.0117478,0.835824,-0.000571678,-0.00697347,-0.548953,0.870776,-0.0397471,-0.0356996,-0.488769,1
923797665,-0.111703,0.0796522,0.0161694,0.835772,-0.000761818,-0.00606415,-0.549043,0.870776,-0.0397471,-0.0356996,-0.488769,1
923829723,-0.169997,0.155651,0.0274458,0.835746,-0.00105673,-0.0037639,-0.549103,0.870776,-0.0397471,-0.0356996,-0.488769,1
923861715,-0.104757,-0.0488874,0.0224462,0.835776,-0.00134669,-0.00189573,-0.549065,0.870776,-0.0397471,-0.0356996,-0.488769,1
923893723,0.185156,0.0589149,0.00287444,0.835832,-0.000799098,-0.00164453,-0.548983,0.870776,-0.0397471,-0.0356996,-0.488769,1
923925700,-0.0328518,0.0462767,0.0321694,0.836035,-0.000484547,-0.00218782,-0.548672,0.870776,-0.0397471,-0.0356996,-0.488769,1
923957703,-0.0950985,-0.146917,0.00163501,0.836182,-0.000805555,-0.00249048,-0.548446,0.870776,-0.0397471,-0.0356996,-0.488769,1
923989704,0.0533815,0.0283024,0.0522441,0.836363,-0.00106845,-0.0031517,-0.548165,0.870776,-0.0397471,-0.0356996,-0.488769,1
924017791,0.0649967,0.00412051,0.0327581,0.836493,-0.00105598,-0.00320618,-0.547968,0.870776,-0.0397471,-0.0356996,-0.488769,1
924049741,-0.0238283,-0.178483,-0.0159646,0.836666,-0.00148633,-0.00404986,-0.547696,0.870776,-0.0397471,-0.0356996,-0.488769,1
924081669,0.10733,-0.0828774,0.060029,0.836916,-0.0017722,-0.00518967,-0.547304,0.870776,-0.0397471,-0.0356996,-0.488769,1
924113643,0.165763,0.039122,-0.0603921,0.836876,-0.00171433,-0.0062035,-0.547355,0.870776,-0.0397471,-0.0356996,-0.488769,1
924146575,-0.149683,0.0536458,0.0425,0.836856,-0.00216836,-0.00551904,-0.547391,0.870776,-0.0397471,-0.0356996,-0.488769,1
924178585,0.0458755,0.166678,-0.0613774,0.836656,-0.00220726,-0.00440454,-0.547707,0.870776,-0.0397471,-0.0356996,-0.488769,1
924210585,-0.236077,0.0768933,-0.0247525,0.836399,-0.00250755,-0.00298732,-0.548108,0.870776,-0.0397471,-0.0356996,-0.488769,1
924238575,-0.185314,0.00479464,-0.0439755,0.83609,-0.00253138,-0.00251918,-0.548581,0.870776,-0.0397471,-0.0356996,-0.488769,1
924270634,0.0988271,0.00846394,-0.0543392,0.835783,-0.00211298,-0.00291233,-0.549048,0.870776,-0.0397471,-0.0356996,-0.488769,1
924302492,0.051797,-0.000476068,-0.10464,0.835393,-0.00223614,-0.00310124,-0.549639,0.870776,-0.0397471,-0.0356996,-0.488769,1
924334531,-0.0780547,0.0641844,-0.0191783,0.834998,-0.00229458,-0.00281882,-0.550241,0.870776,-0.0397471,-0.0356996,-0.488769,1
924366636,0.0342406,-0.131829,-0.0289,0.834541,-0.00166001,-0.00330068,-0.550934,0.870776,-0.0397471,-0.0356996,-0.488769,1
924398538,0.207772,0.0210833,-0.0675279,0.834022,-0.000409521,-0.00451875,-0.551712,0.870776,-0.0397471,-0.0356996,-0.488769,1
924430467,-0.000547194,-0.097671,-0.0546604,0.833566,1.72969e-05,-0.00621099,-0.552385,0.870776,-0.0397471,-0.0356996,-0.488769,1
924462682,0.0275588,0.0524043,-0.0172927,0.833102,0.000496769,-0.00675209,-0.553078,0.870776,-0.0397471,-0.0356996,-0.488769,1
924495329,0.0338802,0.0729415,-0.0563802,0.83255,0.000845258,-0.00685651,-0.553906,0.870776,-0.0397471,-0.0356996,-0.488769,1
924527433,-0.0916887,-0.087151,-0.0453704,0.832143,0.000562919,-0.00667267,-0.55452,0.870776,-0.0397471,-0.0356996,-0.488769,1
924559346,0.0700637,0.0686452,-0.0138841,0.831899,0.000962924,-0.00657673,-0.554887,0.870776,-0.0397471,-0.0356996,-0.488769,1
924591270,0.147978,-0.0718014,-0.0658066,0.831618,0.00179482,-0.00730279,-0.555297,0.870776,-0.0397471,-0.0356996,-0.488769,1
924623367,0.04568,0.0633656,-0.00854902,0.831425,0.00238286,-0.00773417,-0.555579,0.870776,-0.0397471,-0.0356996,-0.488769,1
924651642,-0.0180884,0.0858827,-0.0223525,0.83112,0.0027599,-0.00746635,-0.556036,0.870776,-0.0397471,-0.0356996,-0.488769,1
924683350,0.0451187,0.0474051,-0.0660218,0.830803,0.00304449,-0.00625645,-0.556523,0.870776,-0.0397471,-0.0356996,-0.488769,1
924715325,-0.0909331,0.0904394,0.0134707,0.830671,0.00357804,-0.00512329,-0.556729,0.870776,-0.0397471,-0.0356996,-0.488769,1
924748225,0.0827174,0.120473,-0.0159742,0.830395,0.00503606,-0.00454905,-0.557133,0.870776,-0.0397471,-0.0356996,-0.488769,1
924780113,0.0638736,0.0210901,-0.0451778,0.830113,0.00608214,-0.00383789,-0.557548,0.870776,-0.0397471,-0.0356996,-0.488769,1
924812104,-0.0156457,0.0214311,-0.0318961,0.829849,0.00620509,-0.00322426,-0.557944,0.870776,-0.0397471,-0.0356996,-0.488769,1
924840091,-0.341997,0.14167,-0.0037628,0.829709,0.00493583,-0.00156217,-0.558172,0.870776,-0.0397471,-0.0356996,-0.488769,1
924872124,-0.964617,0.983735,0.0477927,0.829212,0.000567714,0.0132846,-0.558776,0.870776,-0.0397471,-0.0356996,-0.488769,1
